sector0_superlayer0_layer0_paddle1  |         ahdc_mother  |ATOFpaddle1 sector0 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm      77.000000*mm      -3.929620*mm      80.000000*mm      -4.086845*mm      80.000000*mm       4.086845*mm      77.000000*mm       3.929620*mm      77.000000*mm      -3.929620*mm      80.000000*mm      -4.086845*mm      80.000000*mm       4.086845*mm      77.000000*mm       3.929620*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 0 superlayer manual 0 layer manual 0 paddle manual 1 order manual 0 
sector7_superlayer1_layer8_paddle29  |         ahdc_mother  |ATOFpaddle29 sector7 superlayer1 layer8  |                 0.0000*mm   0.0000*mm  98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -77.402105*mm      20.630473*mm     -96.747134*mm      25.813957*mm     -98.882387*mm      15.768381*mm     -79.101511*mm      12.635398*mm     -77.402105*mm      20.630473*mm     -96.747134*mm      25.813957*mm     -98.882387*mm      15.768381*mm     -79.101511*mm      12.635398*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 8 paddle manual 29 order manual 0 
sector7_superlayer1_layer8_paddle30  |         ahdc_mother  |ATOFpaddle30 sector7 superlayer1 layer8  |                 0.0000*mm   0.0000*mm  98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.134560*mm      12.426734*mm     -98.915436*mm      15.559716*mm     -99.988943*mm       5.345976*mm     -79.988943*mm       4.297820*mm     -79.134560*mm      12.426734*mm     -98.915436*mm      15.559716*mm     -99.988943*mm       5.345976*mm     -79.988943*mm       4.297820*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 8 paddle manual 30 order manual 0 
sector7_superlayer1_layer8_paddle31  |         ahdc_mother  |ATOFpaddle31 sector7 superlayer1 layer8  |                 0.0000*mm   0.0000*mm  98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -80.000000*mm       4.086845*mm    -100.000000*mm       5.135000*mm    -100.000000*mm      -5.135000*mm     -80.000000*mm      -4.086845*mm     -80.000000*mm       4.086845*mm    -100.000000*mm       5.135000*mm    -100.000000*mm      -5.135000*mm     -80.000000*mm      -4.086845*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 8 paddle manual 31 order manual 0 
sector7_superlayer1_layer8_paddle32  |         ahdc_mother  |ATOFpaddle32 sector7 superlayer1 layer8  |                 0.0000*mm   0.0000*mm  98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.988943*mm      -4.297820*mm     -99.988943*mm      -5.345976*mm     -98.915436*mm     -15.559716*mm     -79.134560*mm     -12.426734*mm     -79.988943*mm      -4.297820*mm     -99.988943*mm      -5.345976*mm     -98.915436*mm     -15.559716*mm     -79.134560*mm     -12.426734*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 8 paddle manual 32 order manual 0 
sector7_superlayer1_layer9_paddle29  |         ahdc_mother  |ATOFpaddle29 sector7 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -77.402105*mm      20.630473*mm     -96.747134*mm      25.813957*mm     -98.882387*mm      15.768381*mm     -79.101511*mm      12.635398*mm     -77.402105*mm      20.630473*mm     -96.747134*mm      25.813957*mm     -98.882387*mm      15.768381*mm     -79.101511*mm      12.635398*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 9 paddle manual 29 order manual 0 
sector7_superlayer1_layer9_paddle30  |         ahdc_mother  |ATOFpaddle30 sector7 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.134560*mm      12.426734*mm     -98.915436*mm      15.559716*mm     -99.988943*mm       5.345976*mm     -79.988943*mm       4.297820*mm     -79.134560*mm      12.426734*mm     -98.915436*mm      15.559716*mm     -99.988943*mm       5.345976*mm     -79.988943*mm       4.297820*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 9 paddle manual 30 order manual 0 
sector7_superlayer1_layer9_paddle31  |         ahdc_mother  |ATOFpaddle31 sector7 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -80.000000*mm       4.086845*mm    -100.000000*mm       5.135000*mm    -100.000000*mm      -5.135000*mm     -80.000000*mm      -4.086845*mm     -80.000000*mm       4.086845*mm    -100.000000*mm       5.135000*mm    -100.000000*mm      -5.135000*mm     -80.000000*mm      -4.086845*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 9 paddle manual 31 order manual 0 
sector7_superlayer1_layer9_paddle32  |         ahdc_mother  |ATOFpaddle32 sector7 superlayer1 layer9  |                 0.0000*mm   0.0000*mm 126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.988943*mm      -4.297820*mm     -99.988943*mm      -5.345976*mm     -98.915436*mm     -15.559716*mm     -79.134560*mm     -12.426734*mm     -79.988943*mm      -4.297820*mm     -99.988943*mm      -5.345976*mm     -98.915436*mm     -15.559716*mm     -79.134560*mm     -12.426734*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 7 superlayer manual 1 layer manual 9 paddle manual 32 order manual 0 
sector8_superlayer0_layer0_paddle33  |         ahdc_mother  |ATOFpaddle33 sector8 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm     -76.134379*mm     -12.165452*mm     -79.101511*mm     -12.635398*mm     -77.402105*mm     -20.630473*mm     -74.500351*mm     -19.852949*mm     -76.134379*mm     -12.165452*mm     -79.101511*mm     -12.635398*mm     -77.402105*mm     -20.630473*mm     -74.500351*mm     -19.852949*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 0 layer manual 0 paddle manual 33 order manual 0 
sector8_superlayer0_layer0_paddle34  |         ahdc_mother  |ATOFpaddle34 sector8 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm     -74.445671*mm     -20.057018*mm     -77.347426*mm     -20.834539*mm     -74.821617*mm     -28.608180*mm     -72.017032*mm     -27.531599*mm     -74.445671*mm     -20.057018*mm     -77.347426*mm     -20.834539*mm     -74.821617*mm     -28.608180*mm     -72.017032*mm     -27.531599*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 0 layer manual 0 paddle manual 34 order manual 0 
sector8_superlayer0_layer0_paddle35  |         ahdc_mother  |ATOFpaddle35 sector8 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm     -71.941321*mm     -27.728835*mm     -74.745906*mm     -28.805413*mm     -71.421367*mm     -36.272450*mm     -68.744680*mm     -34.908608*mm     -71.941321*mm     -27.728835*mm     -74.745906*mm     -28.805413*mm     -71.421367*mm     -36.272450*mm     -68.744680*mm     -34.908608*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 0 layer manual 0 paddle manual 35 order manual 0 
sector8_superlayer0_layer0_paddle36  |         ahdc_mother  |ATOFpaddle36 sector8 superlayer0 layer0  |                 0.0000*mm   0.0000*mm   0.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | ff11aa   |       G4GenericTrap  |139.8500*mm     -68.648766*mm     -35.096849*mm     -71.325455*mm     -36.460688*mm     -67.238610*mm     -43.539312*mm     -64.719146*mm     -41.903151*mm     -68.648766*mm     -35.096849*mm     -71.325455*mm     -36.460688*mm     -67.238610*mm     -43.539312*mm     -64.719146*mm     -41.903151*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 0 layer manual 0 paddle manual 36 order manual 0 
sector8_superlayer1_layer0_paddle33  |         ahdc_mother  |ATOFpaddle33 sector8 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.101511*mm     -12.635398*mm     -98.882387*mm     -15.768381*mm     -96.747134*mm     -25.813957*mm     -77.402105*mm     -20.630473*mm     -79.101511*mm     -12.635398*mm     -98.882387*mm     -15.768381*mm     -96.747134*mm     -25.813957*mm     -77.402105*mm     -20.630473*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 0 paddle manual 33 order manual 0 
sector8_superlayer1_layer0_paddle34  |         ahdc_mother  |ATOFpaddle34 sector8 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -77.347426*mm     -20.834539*mm     -96.692454*mm     -26.018024*mm     -93.518849*mm     -35.785375*mm     -74.821617*mm     -28.608180*mm     -77.347426*mm     -20.834539*mm     -96.692454*mm     -26.018024*mm     -93.518849*mm     -35.785375*mm     -74.821617*mm     -28.608180*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 0 paddle manual 34 order manual 0 
sector8_superlayer1_layer0_paddle35  |         ahdc_mother  |ATOFpaddle35 sector8 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -74.745906*mm     -28.805413*mm     -93.443138*mm     -35.982608*mm     -89.265953*mm     -45.364720*mm     -71.421367*mm     -36.272450*mm     -74.745906*mm     -28.805413*mm     -93.443138*mm     -35.982608*mm     -89.265953*mm     -45.364720*mm     -71.421367*mm     -36.272450*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 0 paddle manual 35 order manual 0 
sector8_superlayer1_layer0_paddle36  |         ahdc_mother  |ATOFpaddle36 sector8 superlayer1 layer0  |                0.0000*mm   0.0000*mm -126.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -71.325455*mm     -36.460688*mm     -89.170040*mm     -45.552960*mm     -84.035040*mm     -54.447040*mm     -67.238610*mm     -43.539312*mm     -71.325455*mm     -36.460688*mm     -89.170040*mm     -45.552960*mm     -84.035040*mm     -54.447040*mm     -67.238610*mm     -43.539312*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 0 paddle manual 36 order manual 0 
sector8_superlayer1_layer1_paddle33  |         ahdc_mother  |ATOFpaddle33 sector8 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.101511*mm     -12.635398*mm     -98.882387*mm     -15.768381*mm     -96.747134*mm     -25.813957*mm     -77.402105*mm     -20.630473*mm     -79.101511*mm     -12.635398*mm     -98.882387*mm     -15.768381*mm     -96.747134*mm     -25.813957*mm     -77.402105*mm     -20.630473*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 1 paddle manual 33 order manual 0 
sector8_superlayer1_layer1_paddle34  |         ahdc_mother  |ATOFpaddle34 sector8 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -77.347426*mm     -20.834539*mm     -96.692454*mm     -26.018024*mm     -93.518849*mm     -35.785375*mm     -74.821617*mm     -28.608180*mm     -77.347426*mm     -20.834539*mm     -96.692454*mm     -26.018024*mm     -93.518849*mm     -35.785375*mm     -74.821617*mm     -28.608180*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 1 paddle manual 34 order manual 0 
sector8_superlayer1_layer1_paddle35  |         ahdc_mother  |ATOFpaddle35 sector8 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -74.745906*mm     -28.805413*mm     -93.443138*mm     -35.982608*mm     -89.265953*mm     -45.364720*mm     -71.421367*mm     -36.272450*mm     -74.745906*mm     -28.805413*mm     -93.443138*mm     -35.982608*mm     -89.265953*mm     -45.364720*mm     -71.421367*mm     -36.272450*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 1 paddle manual 35 order manual 0 
sector8_superlayer1_layer1_paddle36  |         ahdc_mother  |ATOFpaddle36 sector8 superlayer1 layer1  |                 0.0000*mm   0.0000*mm -98.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -71.325455*mm     -36.460688*mm     -89.170040*mm     -45.552960*mm     -84.035040*mm     -54.447040*mm     -67.238610*mm     -43.539312*mm     -71.325455*mm     -36.460688*mm     -89.170040*mm     -45.552960*mm     -84.035040*mm     -54.447040*mm     -67.238610*mm     -43.539312*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 1 paddle manual 36 order manual 0 
sector8_superlayer1_layer2_paddle33  |         ahdc_mother  |ATOFpaddle33 sector8 superlayer1 layer2  |                 0.0000*mm   0.0000*mm -70.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -79.101511*mm     -12.635398*mm     -98.882387*mm     -15.768381*mm     -96.747134*mm     -25.813957*mm     -77.402105*mm     -20.630473*mm     -79.101511*mm     -12.635398*mm     -98.882387*mm     -15.768381*mm     -96.747134*mm     -25.813957*mm     -77.402105*mm     -20.630473*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 2 paddle manual 33 order manual 0 
sector8_superlayer1_layer2_paddle34  |         ahdc_mother  |ATOFpaddle34 sector8 superlayer1 layer2  |                 0.0000*mm   0.0000*mm -70.0000*mm  |  0.0000*deg    0.0000*deg    0.0000*deg  | 00aa00   |       G4GenericTrap  |13.8500*mm     -77.347426*mm     -20.834539*mm     -96.692454*mm     -26.018024*mm     -93.518849*mm     -35.785375*mm     -74.821617*mm     -28.608180*mm     -77.347426*mm     -20.834539*mm     -96.692454*mm     -26.018024*mm     -93.518849*mm     -35.785375*mm     -74.821617*mm     -28.608180*mm  |        scintillator  |                  no  |     1   |     1   |     1   |   1   |   1   |             alrttof  |             alrttof  |sector manual 8 superlayer manual 1 layer manual 2 paddle manual 34 order manual 0 
